generation,name,tier,type_1,type_2,roles,hp,attack,defense,special_attack,special_defense,speed
7,Skarmory,OU,Steel,Flying,bulky_pivot;defensive_pivot;hazard_setter;lead;phazer;physical_wall;support,65,80,140,40,70,70
7,Slowbro,OU,Water,Psychic,bulky_pivot;defensive_pivot;physical_wall;support,95,75,110,100,80,30
7,Staraptor,OU,Normal,Flying,choice_user;physical_attacker;pivot;revenge_killer;speed_control,85,120,70,50,60,100
7,Suicune,OU,Water,-,setup_sweeper,100,75,115,90,115,85
7,Swampert,OU,Water,Ground,physical_attacker;rain_setter;setup_sweeper;speed_control;status_spreader,100,110,90,85,90,60
7,Tangrowth,OU,Grass,-,bulky_pivot;defensive_pivot;physical_wall;special_tank;special_wall;support,100,100,125,110,50,50
7,Tapu Bulu,OU,Grass,Fairy,bulky_pivot;choice_user;defensive_pivot;physical_attacker;physical_wallbreaker;revenge_killer;setup_sweeper;special_wall;speed_control;support;wallbreaker,70,130,115,85,95,75
7,Tapu Fini,OU,Water,Fairy,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper;special_attacker;special_wall;stallbreaker;support;trapper,70,75,115,95,130,85
7,Tapu Koko,OU,Electric,Fairy,choice_user;defensive_pivot;physical_attacker;pivot;setup_sweeper;special_attacker;special_wallbreaker;speed_control;wallbreaker,70,115,85,95,75,130
7,Tapu Lele,OU,Psychic,Fairy,choice_user;revenge_killer;special_attacker;special_wallbreaker;speed_control;wallbreaker,70,85,75,130,115,95
7,Terrakion,OU,Rock,Fighting,choice_user;hazard_setter;lead;physical_attacker;revenge_killer;setup_sweeper;speed_control;status_spreader,91,129,90,72,90,108
7,Thundurus-Therian,OU,Electric,Flying,defensive_pivot;pivot;setup_sweeper;special_attacker;speed_control;stallbreaker;support;wallbreaker,79,105,70,145,80,101
7,Tornadus-Therian,OU,Flying,-,general_attacker;stallbreaker;support,79,100,80,110,90,121
7,Toxapex,OU,Poison,Water,bulky_pivot;defensive_pivot;phazer;special_wall;status_spreader;support,50,63,152,53,142,35
7,Tyranitar,OU,Rock,Dark,bulky_pivot;choice_user;hazard_setter;lead;physical_attacker;physical_wallbreaker;revenge_killer;setup_sweeper;special_tank;special_wall;speed_control;trapper;wallbreaker,100,134,110,95,100,61
7,Uxie,OU,Psychic,-,bulky_pivot;hazard_setter;lead;physical_wall,75,75,130,75,130,95
7,Venusaur,OU,Grass,Poison,bulky_pivot;defensive_pivot;physical_wall;speed_control;support;weather_abuser,80,82,83,100,100,80
7,Victini,OU,Psychic,Fire,choice_user;physical_attacker;physical_wallbreaker;pivot;revenge_killer;special_attacker;speed_control;wallbreaker,100,100,100,100,100,100
7,Volcanion,OU,Fire,Water,physical_wall;special_tank,80,110,120,130,90,70
7,Volcarona,OU,Bug,Fire,bulky_pivot;physical_wall;setup_sweeper;special_attacker;speed_control,85,60,65,135,105,100
7,Weavile,OU,Dark,Ice,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,70,120,65,45,85,125
7,Xurkitree,OU,Electric,-,special_attacker;speed_control,83,89,71,173,71,83
7,Zapdos,OU,Electric,Flying,bulky_pivot;defensive_pivot;physical_wall;pivot;support,90,90,85,125,90,100
7,Abomasnow,RU,Grass,Ice,physical_attacker;priority_user;revenge_killer;setup_sweeper;special_attacker;speed_control,90,92,75,92,85,60
7,Aerodactyl,RU,Rock,Flying,defensive_pivot;physical_attacker;speed_control;stallbreaker;support;wallbreaker,80,105,65,60,75,130
7,Ampharos-Mega,RU,Electric,Dragon,pivot;special_attacker;speed_control,90,95,105,165,110,45
7,Araquanid,RU,Water,Bug,hazard_setter;lead;physical_attacker;speed_control;status_spreader,68,70,92,50,132,42
7,Arcanine,RU,Fire,-,defensive_pivot;physical_attacker;priority_user;revenge_killer;speed_control;wallbreaker,90,110,80,100,80,95
7,Articuno,RU,Ice,Flying,cleric;defensive_pivot;hazard_remover;support,90,85,100,95,125,85
7,Banette-Mega,RU,Ghost,-,physical_attacker;speed_control;stallbreaker;support,64,165,75,93,83,75
7,Barbaracle,RU,Rock,Water,physical_attacker;setup_sweeper;speed_control,72,105,115,54,86,68
7,Bewear,RU,Normal,Fighting,choice_user;physical_attacker;physical_wallbreaker;setup_sweeper;speed_control;wallbreaker,120,125,80,55,60,60
7,Blastoise-Mega,RU,Water,-,hazard_remover;special_attacker;speed_control,79,103,120,135,115,78
7,Bronzong,RU,Steel,Psychic,bulky_pivot;defensive_pivot;hazard_setter;lead;special_wall;status_spreader;support,67,89,116,79,116,33
7,Bruxish,RU,Water,Psychic,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,68,105,70,70,70,92
7,Camerupt,RU,Fire,Ground,bulky_pivot;defensive_pivot;special_wall,70,100,70,105,75,40
7,Cloyster,RU,Water,Ice,hazard_setter;lead;physical_attacker;setup_sweeper;speed_control,50,95,180,85,45,70
7,Cofagrigus,RU,Ghost,-,bulky_pivot;defensive_pivot;phazer;physical_wall;status_spreader;support,58,50,145,95,105,30
7,Cresselia,RU,Psychic,-,defensive_pivot;physical_wall;support,120,70,110,75,120,85
7,Dhelmise,RU,Ghost,Grass,bulky_pivot;defensive_pivot;hazard_remover,70,131,100,86,90,40
7,Diancie,RU,Rock,Fairy,bulky_pivot;defensive_pivot;hazard_setter;lead;special_wall;status_spreader;support,50,100,150,100,150,50
7,Ditto,RU,Normal,-,bulky_pivot;choice_user;physical_wall;revenge_killer;speed_control,48,48,48,48,48,48
7,Donphan,RU,Ground,-,hazard_remover;physical_attacker;priority_user;revenge_killer,90,120,120,60,60,50
7,Dragalge,RU,Poison,Dragon,choice_user;hazard_setter;lead;special_attacker;special_wallbreaker;wallbreaker,65,75,90,97,123,44
7,Drapion,RU,Poison,Dark,choice_user;physical_attacker;physical_wallbreaker;speed_control;trapper;wallbreaker,70,90,110,60,75,95
7,Emboar,RU,Fire,Fighting,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,110,123,65,100,65,65
7,Escavalier,RU,Bug,Steel,bulky_pivot;choice_user;physical_attacker;physical_wallbreaker;special_wall;trapper;wallbreaker,70,135,105,60,105,20
7,Espeon,RU,Psychic,-,choice_user;defensive_pivot;setup_sweeper;special_attacker;special_wallbreaker;speed_control;wallbreaker,65,65,60,130,95,110
7,Exploud,RU,Normal,-,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,104,91,63,91,73,68
7,Florges,RU,Fairy,-,bulky_pivot;cleric;defensive_pivot;support,78,65,68,112,154,75
7,Flygon,RU,Ground,Dragon,choice_user;physical_attacker;pivot;revenge_killer;speed_control,80,100,80,80,80,100
7,Forretress,RU,Bug,Steel,bulky_pivot;defensive_pivot;hazard_remover;hazard_setter;lead;physical_wall;pivot;support,75,90,140,60,60,40
7,Galvantula,RU,Bug,Electric,hazard_setter;lead;pivot;special_attacker;speed_control;wallbreaker,70,77,60,97,60,108
7,Garbodor,RU,Poison,-,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;status_spreader;support,80,95,82,60,82,75
7,Gardevoir,RU,Psychic,Fairy,choice_user;revenge_killer;special_attacker;special_wallbreaker;speed_control;status_spreader;wallbreaker,68,65,65,125,115,80
7,Gastrodon,RU,Water,Ground,defensive_pivot;status_spreader;support,111,83,68,92,82,39
7,Gigalith,RU,Rock,-,bulky_pivot;defensive_pivot;hazard_setter;lead;sand_setter;special_wall;support;weather_setter,85,135,130,60,80,25
7,Glalie,RU,Ice,-,hazard_setter;lead;physical_attacker;priority_user;revenge_killer;speed_control;wallbreaker,80,80,80,80,80,80
7,Golbat,RU,Poison,Flying,bulky_pivot;defensive_pivot;hazard_remover;physical_wall;stallbreaker;support,75,80,70,65,75,90
7,Golisopod,RU,Bug,Water,physical_attacker;priority_user;revenge_killer,75,125,140,60,90,40
7,Goodra,RU,Dragon,-,choice_user;revenge_killer;special_attacker;special_wallbreaker;speed_control;wallbreaker,90,100,70,110,150,80
7,Hariyama,RU,Fighting,-,special_tank,144,120,60,40,60,50
7,Honchkrow,RU,Dark,Flying,physical_attacker;priority_user;revenge_killer;speed_control;stallbreaker;support,100,125,52,105,52,71
7,Hoopa,RU,Psychic,Ghost,special_attacker;speed_control;wallbreaker,80,110,60,150,130,70
7,Houndoom,RU,Dark,Fire,choice_user;revenge_killer;setup_sweeper;special_attacker;speed_control;stallbreaker;support,75,90,50,110,80,95
7,Jolteon,RU,Electric,-,pivot;special_attacker;speed_control;status_spreader;wallbreaker,65,65,60,110,95,130
7,Kingdra,RU,Water,Dragon,special_attacker;speed_control,75,95,95,95,95,85
7,Klinklang,RU,Steel,-,physical_attacker;setup_sweeper;speed_control,60,100,115,70,85,90
7,Lycanroc-Dusk,RU,Rock,-,physical_attacker;setup_sweeper;speed_control;wallbreaker,75,117,65,55,65,110
7,Machamp,RU,Fighting,-,physical_attacker;priority_user;revenge_killer;special_tank;speed_control;wallbreaker,90,130,80,65,85,55
7,Mandibuzz,RU,Dark,Flying,bulky_pivot;defensive_pivot;hazard_remover;physical_wall;pivot;special_wall;stallbreaker;status_spreader;support,110,65,105,55,95,80
7,Mantine,RU,Water,Flying,bulky_pivot;defensive_pivot;hazard_remover;special_wall,85,40,70,80,140,70
7,Marowak-Alola,RU,Fire,Ghost,physical_attacker;setup_sweeper;wallbreaker,60,80,110,50,80,45
7,Medicham,RU,Fighting,Psychic,physical_attacker;priority_user;revenge_killer;speed_control;wallbreaker,60,60,75,60,75,80
7,Metagross,RU,Steel,Psychic,choice_user;hazard_setter;lead;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;setup_sweeper;speed_control;status_spreader;trapper;wallbreaker,80,135,130,95,90,70
7,Milotic,RU,Water,-,bulky_pivot;defensive_pivot;phazer;special_wall;status_spreader;support,95,60,79,100,125,81
7,Mismagius,RU,Ghost,-,setup_sweeper;special_attacker;speed_control;stallbreaker;support,60,60,60,105,105,105
7,Necrozma,RU,Psychic,-,defensive_pivot;hazard_setter;lead;setup_sweeper;special_attacker;speed_control,97,107,101,127,89,79
7,Nidoqueen,RU,Poison,Ground,hazard_setter;lead;special_attacker;speed_control;wallbreaker,90,92,87,75,85,76
7,Ninetales,RU,Fire,-,choice_user;setup_sweeper;special_attacker;special_wallbreaker;speed_control;sun_setter;wallbreaker;weather_setter,73,76,75,81,100,100
7,Noivern,RU,Flying,Dragon,choice_user;defensive_pivot;pivot;revenge_killer;special_attacker;speed_control;stallbreaker;support,85,70,80,97,80,123
7,Palossand,RU,Ghost,Ground,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;status_spreader;support,85,75,110,100,75,35
7,Pangoro,RU,Fighting,Dark,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,95,124,78,69,71,58
7,Passimian,RU,Fighting,-,choice_user;physical_attacker;physical_wallbreaker;pivot;revenge_killer;speed_control;wallbreaker,100,120,90,40,60,80
7,Porygon2,RU,Normal,-,bulky_pivot;defensive_pivot;physical_wall;status_spreader;support,85,80,90,105,95,60
7,Pyukumuku,RU,Water,-,bulky_pivot;defensive_pivot;physical_wall;status_spreader,55,60,130,30,130,5
7,Raikou,RU,Electric,-,setup_sweeper;special_attacker;speed_control,90,85,75,115,100,115
7,Registeel,RU,Steel,-,bulky_pivot;defensive_pivot;hazard_setter;lead;special_wall;status_spreader;support,80,75,150,75,150,50
7,Rhyperior,RU,Ground,Rock,bulky_pivot;choice_user;hazard_setter;lead;physical_attacker;physical_wallbreaker;special_wall;speed_control;wallbreaker,115,140,130,55,55,40
7,Ribombee,RU,Bug,Fairy,choice_user;hazard_setter;lead;pivot;setup_sweeper;special_attacker;special_wallbreaker;speed_control;wallbreaker,60,55,60,95,70,124
7,Roserade,RU,Grass,Poison,hazard_setter;lead;special_attacker;speed_control;wallbreaker,60,70,65,125,105,90
7,Rotom-Mow,RU,Electric,Grass,defensive_pivot;hazard_remover;pivot;special_attacker;speed_control;status_spreader;support,50,65,107,105,107,86
7,Salazzle,RU,Poison,Fire,choice_user;revenge_killer;setup_sweeper;special_attacker;speed_control,68,64,60,111,60,117
7,Sawk,RU,Fighting,-,physical_attacker;speed_control;stallbreaker;support;wallbreaker,75,125,75,30,75,85
7,Sceptile-Mega,RU,Grass,Dragon,special_attacker;speed_control,70,110,75,145,85,145
7,Seismitoad,RU,Water,Ground,bulky_pivot;hazard_setter;lead;physical_wall;status_spreader,105,95,75,85,75,74
7,Sigilyph,RU,Psychic,Flying,defensive_pivot;setup_sweeper;special_attacker;speed_control;wallbreaker,72,58,80,103,80,97
7,Slowbro,RU,Water,Psychic,bulky_pivot;defensive_pivot;physical_wall;support,95,75,110,100,80,30
7,Slowking,RU,Water,Psychic,defensive_pivot;phazer;special_tank;support,95,75,80,100,110,30
7,Slurpuff,RU,Fairy,-,physical_attacker;setup_sweeper;speed_control,82,80,86,85,75,72
7,Sneasel,RU,Dark,Ice,physical_attacker;priority_user;revenge_killer;speed_control;trapper;wallbreaker,55,95,55,35,75,115
7,Snorlax,RU,Normal,-,choice_user;defensive_pivot;physical_attacker;physical_wallbreaker;setup_sweeper;trapper;wallbreaker,160,110,65,65,110,30
7,Steelix,RU,Steel,Ground,bulky_pivot;hazard_setter;lead;physical_wall;status_spreader,75,85,200,55,65,30
7,Stoutland,RU,Normal,-,choice_user;physical_attacker;physical_wallbreaker;sand_setter;speed_control;trapper;wallbreaker;weather_abuser,85,110,90,45,90,80
7,Swellow,RU,Normal,Flying,choice_user;pivot;special_attacker;special_wallbreaker;speed_control;wallbreaker,60,85,60,75,50,125
7,Tangela,RU,Grass,-,defensive_pivot;physical_wall;status_spreader;support,65,55,115,100,40,60
7,Torterra,RU,Grass,Ground,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;support,95,109,105,75,85,56
7,Toxicroak,RU,Poison,Fighting,choice_user;physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,83,106,65,86,65,85
7,Tsareena,RU,Grass,-,defensive_pivot;hazard_remover;physical_attacker;speed_control,72,120,98,50,98,72
7,Tyrantrum,RU,Rock,Dragon,choice_user;physical_attacker;physical_wallbreaker;revenge_killer;setup_sweeper;speed_control;wallbreaker,82,121,119,69,59,71
7,Umbreon,RU,Dark,-,bulky_pivot;cleric;defensive_pivot;special_wall;status_spreader;support,95,65,110,60,130,65
7,Uxie,RU,Psychic,-,defensive_pivot;hazard_setter;lead;pivot;status_spreader;support,75,75,130,75,130,95
7,Vanilluxe,RU,Ice,-,priority_user;revenge_killer;snow_setter;special_attacker;speed_control;stallbreaker;support;wallbreaker;weather_setter,71,95,85,110,95,79
7,Vaporeon,RU,Water,-,bulky_pivot;cleric;defensive_pivot;special_wall;support,130,65,60,110,95,65
7,Venusaur,RU,Grass,Poison,setup_sweeper;special_attacker;speed_control;sun_setter;wallbreaker;weather_abuser,80,82,83,100,100,80
7,Vikavolt,RU,Bug,Electric,bulky_pivot;defensive_pivot;physical_wall;pivot,77,70,90,145,75,43
7,Vileplume,RU,Grass,Poison,bulky_pivot;physical_wall;status_spreader,75,80,85,110,90,50
7,Virizion,RU,Grass,Fighting,defensive_pivot;physical_attacker;setup_sweeper;speed_control,91,90,72,90,129,108
7,Vivillon,RU,Bug,Flying,setup_sweeper;special_attacker;speed_control;status_spreader,80,52,50,90,50,89
7,Xatu,RU,Psychic,Flying,bulky_pivot;defensive_pivot;physical_wall;pivot;support,65,75,70,95,70,95
7,Yanmega,RU,Bug,Flying,choice_user;pivot;setup_sweeper;special_attacker;special_wallbreaker;speed_control;wallbreaker,86,76,86,116,56,95
7,Absol,UU,Dark,-,physical_attacker;speed_control;trapper,65,130,60,75,60,75
7,Aerodactyl,UU,Rock,Flying,defensive_pivot;hazard_setter;lead;physical_attacker;speed_control;trapper,80,105,65,60,75,130
7,Aggron,UU,Steel,Rock,bulky_pivot;defensive_pivot;hazard_setter;lead;setup_sweeper;special_wall,70,110,180,60,60,50
7,Alomomola,UU,Water,-,cleric;defensive_pivot;status_spreader;support,165,75,80,40,45,65
7,Altaria,UU,Dragon,Flying,bulky_pivot;defensive_pivot;hazard_remover;physical_attacker;physical_wall;setup_sweeper;speed_control;status_spreader;support,75,70,90,70,105,80
7,Amoonguss,UU,Grass,Poison,bulky_pivot;defensive_pivot;physical_wall;status_spreader;support,114,85,70,85,80,30
7,Araquanid,UU,Water,Bug,hazard_setter;lead;physical_attacker,68,70,92,50,132,42
7,Articuno,UU,Ice,Flying,bulky_pivot;cleric;defensive_pivot;hazard_remover;special_wall;support,90,85,100,95,125,85
7,Aurorus,UU,Rock,Ice,hazard_setter;lead;snow_setter;special_attacker;speed_control;weather_setter,123,77,72,99,92,58
7,Azelf,UU,Psychic,-,hazard_setter;lead;physical_attacker;pivot;screen_setter;setup_sweeper;special_attacker;speed_control;stallbreaker;support,75,125,70,125,70,115
7,Barbaracle,UU,Rock,Water,physical_attacker;setup_sweeper;speed_control,72,105,115,54,86,68
7,Beedrill,UU,Bug,Poison,physical_attacker;pivot;speed_control,65,90,40,45,80,75
7,Bewear,UU,Normal,Fighting,choice_user;physical_attacker;physical_wallbreaker;setup_sweeper;speed_control;wallbreaker,120,125,80,55,60,60
7,Bisharp,UU,Dark,Steel,physical_attacker;priority_user;revenge_killer;setup_sweeper;special_tank;speed_control;trapper;wallbreaker,65,125,100,60,70,70
7,Blastoise,UU,Water,-,special_attacker;wallbreaker,79,83,100,85,105,78
7,Blissey,UU,Normal,-,bulky_pivot;cleric;defensive_pivot;physical_wall;status_spreader;support,255,10,10,75,135,55
7,Bronzong,UU,Steel,Psychic,bulky_pivot;defensive_pivot;hazard_setter;lead;special_wall;status_spreader;support,67,89,116,79,116,33
7,Celebi,UU,Psychic,Grass,setup_sweeper;special_attacker;speed_control,100,100,100,100,100,100
7,Chandelure,UU,Ghost,Fire,choice_user;revenge_killer;setup_sweeper;special_attacker;speed_control,60,55,90,145,90,80
7,Chesnaught,UU,Grass,Fighting,bulky_pivot;hazard_setter;lead;phazer;physical_wall;support,88,107,122,74,75,64
7,Cobalion,UU,Steel,Fighting,hazard_setter;lead;physical_attacker;setup_sweeper;special_attacker;speed_control,91,90,129,90,72,108
7,Cofagrigus,UU,Ghost,-,setup_sweeper;special_attacker;support;trick_room_setter,58,50,145,95,105,30
7,Crawdaunt,UU,Water,Dark,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,63,120,85,90,55,55
7,Cresselia,UU,Psychic,-,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper;support,120,70,110,75,120,85
7,Crobat,UU,Poison,Flying,defensive_pivot;physical_attacker;speed_control;stallbreaker;support;wallbreaker,85,90,80,70,80,130
7,Decidueye,UU,Grass,Ghost,physical_attacker;setup_sweeper;speed_control,78,107,75,100,100,70
7,Diancie,UU,Rock,Fairy,bulky_pivot;cleric;defensive_pivot;hazard_setter;lead;special_wall;support,50,100,150,100,150,50
7,Doublade,UU,Steel,Ghost,physical_attacker;setup_sweeper,59,110,150,45,49,35
7,Durant,UU,Bug,Steel,physical_attacker;speed_control,58,109,112,48,48,109
7,Empoleon,UU,Water,Steel,bulky_pivot;defensive_pivot;hazard_remover;hazard_setter;lead;special_wall;status_spreader;support,84,86,88,111,101,60
7,Entei,UU,Fire,-,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,115,115,85,90,75,100
7,Feraligatr,UU,Water,-,physical_attacker;setup_sweeper;speed_control;wallbreaker,85,105,100,79,83,78
7,Ferroseed,UU,Grass,Steel,bulky_pivot;hazard_setter;lead;special_wall,44,50,91,24,86,10
7,Florges,UU,Fairy,-,bulky_pivot;cleric;defensive_pivot;physical_wall;support,78,65,68,112,154,75
7,Froslass,UU,Ice,Ghost,hazard_setter;lead;special_attacker;speed_control;stallbreaker;support,70,80,70,80,70,110
7,Gastrodon,UU,Water,Ground,bulky_pivot;defensive_pivot;special_wall;status_spreader;support,111,83,68,92,82,39
7,Gengar,UU,Ghost,Poison,special_attacker;speed_control,60,65,60,130,75,110
7,Glalie,UU,Ice,-,hazard_setter;lead;physical_attacker;speed_control,80,80,80,80,80,80
7,Gligar,UU,Ground,Flying,bulky_pivot;defensive_pivot;hazard_remover;hazard_setter;lead;physical_wall;support,65,75,105,35,65,85
