generation,pokemon,set_name,format,tier,roles,item,ability,nature,tera_type,ev_hp,ev_atk,ev_def,ev_spa,ev_spd,ev_spe,iv_hp,iv_atk,iv_def,iv_spa,iv_spd,iv_spe,move_1,move_2,move_3,move_4
7,Mimikyu,Swords Dance,gen7ou,OU,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,Life Orb,,Adamant,,0,252,0,0,4,252,31,31,31,31,31,31,Swords Dance,Shadow Sneak,Play Rough,Shadow Claw
7,Kommo-o,Offensive,gen7ou,OU,physical_attacker;speed_control,Kommonium Z,Bulletproof,Hasty,,0,252,0,0,4,252,31,31,31,31,31,31,Clanging Scales,Close Combat,Drain Punch,Poison Jab
7,Kommo-o,Dragon Dance,gen7ou,OU,physical_attacker;setup_sweeper;speed_control,Groundium Z,Bulletproof,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Dragon Dance,Close Combat,Ice Punch,Clanging Scales
7,Kommo-o,Specially Defensive,gen7ou,OU,bulky_pivot;defensive_pivot;hazard_setter;lead;special_wall;support,Leftovers,Bulletproof,Careful,,248,0,0,0,196,64,31,31,31,31,31,31,Stealth Rock,Drain Punch,Close Combat,Protect
7,Kommo-o,Belly Drum,gen7ou,OU,physical_attacker;speed_control,Salac Berry,,Jolly,,52,204,0,0,0,252,31,31,31,31,31,31,Belly Drum,Substitute,Drain Punch,Thunder Punch
7,Buzzwole,Bulk Up,gen7ou,OU,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper,Leftovers,,Impish,,252,0,144,0,0,112,31,31,31,31,31,31,Drain Punch,Ice Punch,Bulk Up,Roost
7,Xurkitree,Tail Glow,gen7ou,OU,special_attacker;speed_control,Electrium Z,,Modest,,0,0,0,252,4,252,31,31,31,31,31,31,Thunderbolt,Hidden Power Ice,Energy Ball,Tail Glow
7,Celesteela,Defensive,gen7ou,OU,bulky_pivot;defensive_pivot;special_wall;support,Leftovers,,Sassy,,252,0,24,0,232,0,31,31,31,31,31,31,Leech Seed,Protect,Heavy Slam,Flamethrower
7,Kartana,Paper Cut (Swords Dance),gen7ou,OU,physical_attacker;setup_sweeper;speed_control,Normalium Z,,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Swords Dance,Leaf Blade,Sacred Sword,Giga Impact
7,Kartana,Paper Plane (Choice Scarf),gen7ou,OU,choice_user;physical_attacker;revenge_killer;speed_control,Choice Scarf,,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Leaf Blade,Sacred Sword,Smart Strike,Knock Off
7,Kartana,Paper Press (Choice Band),gen7ou,OU,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,Choice Band,,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Leaf Blade,Smart Strike,Knock Off,Sacred Sword
7,Kartana,Paper Fan (Utility),gen7ou,OU,defensive_pivot;hazard_remover;support,Grassium Z,,Jolly,,128,128,0,0,0,252,31,31,31,31,31,31,Leaf Blade,Knock Off,Synthesis,Defog
7,Magearna,Assault Vest,gen7ou,OU,bulky_pivot;special_tank;special_wall,Assault Vest,,Calm,,248,0,72,0,188,0,31,31,31,31,31,31,Fleur Cannon,Ice Beam,Energy Ball,Iron Head
7,Magearna,Utility,gen7ou,OU,bulky_pivot;defensive_pivot;special_wall;support,Leftovers,,Calm,,248,0,72,0,188,0,31,31,31,31,31,31,Fleur Cannon,Ice Beam,Flash Cannon,Pain Split
7,Magearna,Calm Mind + Pain Split,gen7ou,OU,setup_sweeper,Fairium Z,,Modest,,248,0,28,172,16,44,31,31,31,31,31,31,Fleur Cannon,Thunderbolt,Calm Mind,Pain Split
7,Magearna,Calm Mind + 3 Attacks,gen7ou,OU,setup_sweeper,Aguav Berry,,Modest,,248,0,72,136,8,44,31,31,31,31,31,31,Calm Mind,Fleur Cannon,Ice Beam,Focus Blast
7,Magearna,Shift Gear,gen7ou,OU,setup_sweeper;special_attacker;speed_control,Fightinium Z,,Timid,,0,0,0,252,4,252,31,0,31,31,31,31,Shift Gear,Focus Blast,Fleur Cannon,Calm Mind
7,Magearna,Trick Room,gen7ou,OU,special_attacker;support;trick_room_setter,Fairium Z,,Quiet,,252,0,4,252,0,0,31,0,31,31,31,0,Trick Room,Fleur Cannon,Focus Blast,Flash Cannon
7,Blacephalon,Choice Specs,gen7ou,OU,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Fire Blast,Shadow Ball,Hidden Power Ground,Hidden Power Grass
7,Blacephalon,Substitute + Calm Mind,gen7ou,OU,setup_sweeper,Ghostium Z,,Timid,,232,0,4,20,0,252,31,31,31,31,31,31,Flamethrower,Shadow Ball,Substitute,Calm Mind
7,Empoleon,Utility,gen7uu,UU,bulky_pivot;defensive_pivot;hazard_remover;hazard_setter;lead;special_wall;status_spreader;support,Leftovers,,Calm,,252,0,76,0,180,0,31,31,31,31,31,31,Scald,Stealth Rock,Defog,Toxic
7,Cresselia,Defensive Z-Move,gen7uu,UU,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper;support,Fairium Z,,Bold,,252,0,240,0,0,16,31,31,31,31,31,31,Psyshock,Moonblast,Moonlight,Calm Mind
7,Blastoise,Offensive Wallbreaker,gen7uu,UU,special_attacker;wallbreaker,Blastoisinite,Rain Dish,Modest,,104,0,0,252,0,152,31,31,31,31,31,31,Water Pulse,Hydro Pump,Dark Pulse,Aura Sphere
7,Beedrill,Offensive Pivot,gen7uu,UU,physical_attacker;pivot;speed_control,Beedrillite,,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,U-turn,Poison Jab,Drill Run,Knock Off
7,Pidgeot,Special Attacker,gen7uu,UU,defensive_pivot;pivot;special_attacker;speed_control,Pidgeotite,Big Pecks,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Hurricane,Heat Wave,U-turn,Roost
7,Sandslash-Alola,Aurora Veil Setter,gen7uu,UU,hazard_remover;lead;physical_attacker;screen_setter;speed_control;support;weather_abuser,Light Clay,Slush Rush,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Aurora Veil,Rapid Spin,Icicle Crash,Earthquake
7,Nidoqueen,Offensive Hazard Setter,gen7uu,UU,hazard_setter;lead;special_attacker;wallbreaker,Life Orb,Sheer Force,Modest,,128,0,0,252,0,128,31,31,31,31,31,31,Toxic Spikes,Stealth Rock,Sludge Wave,Earth Power
7,Nidoqueen,Defensive,gen7uu,UU,defensive_pivot;hazard_setter;lead;physical_wall;support,Black Sludge,Sheer Force,Bold,,252,0,108,0,72,76,31,31,31,31,31,31,Toxic Spikes,Stealth Rock,Sludge Wave,Earth Power
7,Nidoking,Wallbreaker,gen7uu,UU,special_attacker;speed_control;wallbreaker,Life Orb,Sheer Force,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Sludge Wave,Earth Power,Ice Beam,Substitute
7,Venomoth,Quiver Dance,gen7uu,UU,setup_sweeper;special_attacker;speed_control;status_spreader,Buginium Z,Tinted Lens,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Quiver Dance,Sleep Powder,Bug Buzz,Sludge Bomb
7,Tentacruel,Defensive,gen7uu,UU,defensive_pivot;hazard_remover;phazer;support,Black Sludge,,Timid,,252,0,112,0,0,144,31,31,31,31,31,31,Scald,Rapid Spin,Haze,Sludge Bomb
7,Slowbro,Mega Calm Mind,gen7uu,UU,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper;special_wall,Slowbronite,Regenerator,Bold,,252,0,76,0,180,0,31,31,31,31,31,31,Scald,Calm Mind,Slack Off,Ice Beam
7,Slowbro,Calm Mind,gen7uu,UU,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper,Leftovers,Regenerator,Bold,,252,0,252,0,4,0,31,31,31,31,31,31,Calm Mind,Scald,Psyshock,Slack Off
7,Slowbro,Defensive,gen7uu,UU,bulky_pivot;defensive_pivot;physical_wall;support,Leftovers,Regenerator,Bold,,252,0,252,0,4,0,31,31,31,31,31,31,Scald,Psyshock,Ice Beam,Slack Off
7,Slowbro,Block,gen7uu,UU,bulky_pivot;defensive_pivot;physical_wall;status_spreader;trapper,Colbur Berry,Regenerator,Bold,,252,0,252,0,4,0,31,31,31,31,31,31,Block,Rest,Scald,Toxic
7,Slowbro,Tank,gen7uu,UU,bulky_pivot;defensive_pivot;physical_wall;special_wall,Slowbronite,Regenerator,Bold,,252,0,76,0,180,0,31,31,31,31,31,31,Scald,Ice Beam,Psyshock,Fire Blast
7,Slowbro,Special Attacker,gen7uu,UU,defensive_pivot;special_attacker,Slowbronite,Regenerator,Modest,,212,0,0,252,0,44,31,31,31,31,31,31,Scald,Slack Off,Ice Beam,Psyshock
7,Slowbro,Future Sight Attacker,gen7uu,UU,defensive_pivot;special_attacker,Slowbronite,Regenerator,Modest,,212,0,0,252,0,44,31,31,31,31,31,31,Future Sight,Scald,Slack Off,Ice Beam
7,Magneton,Choice Specs,gen7uu,UU,choice_user;pivot;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Thunderbolt,Hidden Power Fire,Flash Cannon,Volt Switch
7,Magneton,Choice Scarf,gen7uu,UU,choice_user;pivot;revenge_killer;special_attacker;speed_control,Choice Scarf,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Thunderbolt,Hidden Power Fire,Flash Cannon,Volt Switch
7,Muk-Alola,Pursuit Trapper,gen7uu,UU,physical_attacker;special_tank;trapper,Assault Vest,,Adamant,,4,252,0,0,252,0,31,31,31,31,31,31,Pursuit,Gunk Shot,Poison Jab,Knock Off
7,Gengar,Substitute,gen7uu,UU,special_attacker;speed_control,Ghostium Z,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Substitute,Shadow Ball,Sludge Wave,Focus Blast
7,Marowak-Alola,Offensive Wallbreaker,gen7uu,UU,hazard_setter;lead;physical_attacker;wallbreaker,Thick Club,Rock Head,Adamant,,84,252,0,0,0,172,31,31,31,31,31,31,Shadow Bone,Flare Blitz,Fire Punch,Stealth Rock
7,Starmie,Offensive,gen7uu,UU,special_attacker;speed_control;wallbreaker,Life Orb,Analytic,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Hydro Pump,Ice Beam,Psyshock,Thunderbolt
7,Starmie,Bulky Spinner,gen7uu,UU,defensive_pivot;status_spreader,Leftovers,Natural Cure,Timid,,252,0,0,4,0,252,31,31,31,31,31,31,Scald,Toxic,Protect,Recover
7,Aerodactyl,Offensive,gen7uu,UU,defensive_pivot;physical_attacker;speed_control;trapper,Aerodactylite,Unnerve,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Stone Edge,Earthquake,Pursuit,Roost
7,Aerodactyl,Stealth Rock,gen7uu,UU,hazard_setter;lead;physical_attacker;speed_control,Aerodactylite,Unnerve,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Stealth Rock,Stone Edge,Earthquake,Ice Fang
7,Snorlax,Papa Lax (Curse + Recycle),gen7uu,UU,bulky_pivot;setup_sweeper;special_wall,Iapapa Berry,Gluttony,Careful,,252,0,152,0,104,0,31,31,31,31,31,31,Curse,Facade,Recycle,Fire Punch
7,Snorlax,RestTalk,gen7uu,UU,bulky_pivot;defensive_pivot;setup_sweeper;special_wall,Leftovers,Thick Fat,Careful,,252,0,152,0,104,0,31,31,31,31,31,31,Curse,Return,Body Slam,Rest
7,Articuno,Specially Defensive,gen7uu,UU,bulky_pivot;cleric;defensive_pivot;hazard_remover;special_wall;support,Leftovers,,Calm,,248,0,4,0,160,96,31,31,31,31,31,31,Defog,Heal Bell,Freeze-Dry,Roost
7,Moltres,Offensive,gen7uu,UU,defensive_pivot;pivot;special_attacker;speed_control,Flyinium Z,Flame Body,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Hurricane,Fire Blast,Roost,U-turn
7,Moltres,Defensive,gen7uu,UU,defensive_pivot;hazard_remover;status_spreader;support,Leftovers,,Timid,,248,0,36,0,0,224,31,31,31,31,31,31,Roost,Defog,Flamethrower,Toxic
7,Moltres,Choice Specs,gen7uu,UU,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,Flame Body,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Hurricane,Fire Blast,Flamethrower,Air Slash
7,Mew,Stallbreaker,gen7uu,UU,stallbreaker;status_spreader;support;wallbreaker,Leftovers,,Jolly,,252,0,4,0,0,252,31,31,31,31,31,31,Seismic Toss,Knock Off,Taunt,Will-O-Wisp
7,Mew,Defensive Utility,gen7uu,UU,defensive_pivot;hazard_remover;hazard_setter;lead;support,Leftovers,,Jolly,,252,0,80,0,0,176,31,31,31,31,31,31,Seismic Toss,Knock Off,Defog,Stealth Rock
7,Feraligatr,Dragon Dance,gen7uu,UU,physical_attacker;setup_sweeper;speed_control;wallbreaker,Life Orb,Sheer Force,Jolly,,4,252,0,0,0,252,31,31,31,31,31,31,Dragon Dance,Liquidation,Ice Punch,Crunch
7,Feraligatr,Agility,gen7uu,UU,physical_attacker;setup_sweeper;speed_control;wallbreaker,Life Orb,Sheer Force,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Agility,Liquidation,Crunch,Ice Punch
7,Crobat,Stallbreaker,gen7uu,UU,defensive_pivot;physical_attacker;speed_control;stallbreaker;support;wallbreaker,Flyinium Z,Infiltrator,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Brave Bird,Super Fang,Taunt,Roost
7,Xatu,Dual Screens,gen7uu,UU,lead;pivot;screen_setter;special_wall;status_spreader;support,Light Clay,Magic Bounce,Calm,,252,0,108,0,76,72,31,31,31,31,31,31,Reflect,Light Screen,U-turn,Thunder Wave
7,Umbreon,Specially Defensive,gen7uu,UU,bulky_pivot;cleric;defensive_pivot;special_wall;status_spreader;support,Leftovers,,Calm,,252,0,0,0,252,4,31,31,31,31,31,31,Foul Play,Heal Bell,Toxic,Wish
7,Gligar,Defensive Utility,gen7uu,UU,bulky_pivot;defensive_pivot;hazard_remover;hazard_setter;lead;physical_wall;support,Eviolite,Immunity,Impish,,252,0,156,0,100,0,31,31,31,31,31,31,Earthquake,Roost,Defog,Stealth Rock
7,Steelix,Offensive Stealth Rock,gen7uu,UU,hazard_setter;lead;physical_attacker;setup_sweeper,Steelixite,Sturdy,Brave,,252,208,0,0,48,0,31,31,31,31,31,0,Stealth Rock,Gyro Ball,Earthquake,Curse
7,Scizor,Choice Band,gen7uu,UU,choice_user;physical_attacker;physical_wallbreaker;pivot;priority_user;revenge_killer;trapper;wallbreaker,Choice Band,Technician,Adamant,,164,252,0,0,0,92,31,31,31,31,31,31,Bullet Punch,U-turn,Superpower,Pursuit
7,Scizor,Life Orb + Swords Dance,gen7uu,UU,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,Life Orb,Technician,Adamant,,0,252,0,0,4,252,31,31,31,31,31,31,Bullet Punch,Superpower,Knock Off,Bug Bite
7,Scizor,Bulky Swords Dance,gen7uu,UU,bulky_pivot;defensive_pivot;pivot;priority_user;revenge_killer;setup_sweeper,Buginium Z,Technician,Adamant,,248,16,144,0,96,4,31,31,31,31,31,31,U-turn,Bullet Punch,Swords Dance,Roost
7,Scizor,Offensive Swords Dance,gen7uu,UU,defensive_pivot;physical_attacker;priority_user;revenge_killer;setup_sweeper,Fightinium Z,Technician,Adamant,,252,204,48,0,0,4,31,31,31,31,31,31,Bullet Punch,Superpower,Knock Off,Roost
7,Scizor,Choice Scarf,gen7uu,UU,choice_user;physical_attacker;pivot;priority_user;revenge_killer;speed_control;trapper,Choice Scarf,Technician,Jolly,,40,252,0,0,0,216,31,31,31,31,31,31,U-turn,Bullet Punch,Pursuit,Superpower
7,Heracross,Swords Dance,gen7uu,UU,physical_attacker;setup_sweeper;speed_control,Flame Orb,Guts,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Swords Dance,Close Combat,Knock Off,Facade
7,Mantine,Defensive,gen7uu,UU,bulky_pivot;defensive_pivot;hazard_remover;phazer;physical_wall;support,Leftovers,Water Absorb,Bold,,252,0,252,0,4,0,31,31,31,31,31,31,Scald,Roost,Defog,Haze
7,Houndoom,Nasty Plot,gen7uu,UU,setup_sweeper;special_attacker;speed_control,Houndoominite,Flash Fire,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Nasty Plot,Fire Blast,Dark Pulse,Sludge Bomb
7,Porygon2,Z-Conversion,gen7uu,UU,defensive_pivot;special_attacker;speed_control,Normalium Z,Download,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Thunderbolt,Ice Beam,Conversion,Recover
7,Blissey,Defensive,gen7uu,UU,bulky_pivot;cleric;defensive_pivot;physical_wall;status_spreader;support,Leftovers,,Bold,,252,0,252,0,4,0,31,31,31,31,31,31,Seismic Toss,Toxic,Soft-Boiled,Heal Bell
7,Entei,Choice Band,gen7uu,UU,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,Choice Band,,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Sacred Fire,Extreme Speed,Stone Edge,Flare Blitz
7,Suicune,Calm Mind + Protect,gen7uu,UU,setup_sweeper,Leftovers,,Timid,,252,0,0,0,40,216,31,31,31,31,31,31,Calm Mind,Protect,Scald,Substitute
7,Suicune,CroCune,gen7uu,UU,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper,Leftovers,,Bold,,252,0,160,0,0,96,31,31,31,31,31,31,Calm Mind,Rest,Sleep Talk,Scald
7,Celebi,Nasty Plot,gen7uu,UU,setup_sweeper;special_attacker;speed_control,Psychium Z,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Nasty Plot,Psychic,Giga Drain,Leaf Storm
7,Sceptile,All-out Attacker,gen7uu,UU,special_attacker;speed_control,Sceptilite,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Leaf Storm,Dragon Pulse,Earthquake,Giga Drain
7,Swampert,Defensive,gen7uu,UU,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;status_spreader;support,Leftovers,,Relaxed,,252,0,252,0,4,0,31,31,31,31,31,31,Stealth Rock,Earthquake,Scald,Toxic
7,Swampert,Choice Band,gen7uu,UU,choice_user;physical_attacker;physical_wallbreaker;status_spreader;wallbreaker,Choice Band,,Adamant,,88,252,0,0,0,168,31,31,31,31,31,31,Earthquake,Waterfall,Ice Punch,Toxic
7,Swampert,Offensive Stealth Rock,gen7uu,UU,hazard_setter;lead;physical_attacker;wallbreaker,Life Orb,,Adamant,,92,252,0,0,0,164,31,31,31,31,31,31,Stealth Rock,Earthquake,Waterfall,Ice Punch
7,Linoone,Belly Drum Sweeper,gen7uu,UU,physical_attacker;priority_user;revenge_killer;setup_sweeper,Figy Berry,Gluttony,Adamant,,148,248,8,0,88,16,31,31,31,31,31,31,Belly Drum,Extreme Speed,Stomping Tantrum,Seed Bomb
7,Aggron,Stealth Rock,gen7uu,UU,bulky_pivot;hazard_setter;lead;special_wall,Aggronite,,Careful,,252,0,4,0,252,0,31,31,31,31,31,31,Stealth Rock,Heavy Slam,Earthquake,Fire Punch
7,Aggron,Curse,gen7uu,UU,bulky_pivot;defensive_pivot;setup_sweeper;special_wall,Aggronite,,Careful,,252,0,4,0,252,0,31,31,31,31,31,31,Heavy Slam,Curse,Rest,Sleep Talk
7,Manectric,All-out Attacker,gen7uu,UU,pivot;special_attacker;speed_control,Manectite,Lightning Rod,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Volt Switch,Overheat,Flamethrower,Thunderbolt
7,Sharpedo,Cleaner,gen7uu,UU,physical_attacker;speed_control,Sharpedonite,Speed Boost,Adamant,,4,252,0,0,0,252,31,31,31,31,31,31,Crunch,Ice Fang,Earthquake,Psychic Fangs
7,Altaria,Dragon Dance,gen7uu,UU,physical_attacker;setup_sweeper;speed_control,Altarianite,,Adamant,,0,252,0,0,4,252,31,31,31,31,31,31,Dragon Dance,Return,Facade,Earthquake
7,Altaria,Refresh,gen7uu,UU,defensive_pivot;physical_attacker;setup_sweeper;speed_control,Altarianite,,Adamant,,0,252,0,0,4,252,31,31,31,31,31,31,Dragon Dance,Return,Refresh,Roost
7,Altaria,Defensive,gen7uu,UU,bulky_pivot;defensive_pivot;hazard_remover;physical_wall;setup_sweeper;support,Altarianite,,Impish,,252,0,200,0,0,56,31,31,31,31,31,31,Return,Flamethrower,Dragon Dance,Defog
7,Altaria,Special Tank,gen7uu,UU,defensive_pivot;status_spreader,Altarianite,,Modest,,248,0,4,160,0,96,31,31,31,31,31,31,Hyper Voice,Fire Blast,Toxic,Roost
7,Crawdaunt,Swords Dance,gen7uu,UU,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control,Waterium Z,Adaptability,Jolly,,4,252,0,0,0,252,31,31,31,31,31,31,Swords Dance,Crabhammer,Knock Off,Aqua Jet
7,Crawdaunt,Choice Band,gen7uu,UU,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,Choice Band,Adaptability,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Knock Off,Crabhammer,Aqua Jet,Superpower
7,Absol,All-out Attacker,gen7uu,UU,physical_attacker;speed_control;trapper,Absolite,Justified,Naive,,0,252,0,0,4,252,31,31,31,31,31,31,Knock Off,Pursuit,Fire Blast,Superpower
7,Glalie,Offensive Spiker,gen7uu,UU,hazard_setter;lead;physical_attacker;speed_control,Glalitite,,Naive,,0,252,0,4,0,252,31,31,31,31,31,31,Spikes,Return,Double-Edge,Freeze-Dry
7,Metagross,Choice Band,gen7uu,UU,choice_user;physical_attacker;physical_wallbreaker;speed_control;trapper;wallbreaker,Choice Band,,Adamant,,40,252,0,0,0,216,31,31,31,31,31,31,Meteor Mash,Earthquake,Pursuit,Explosion
7,Metagross,Offensive Stealth Rock,gen7uu,UU,hazard_setter;lead;physical_attacker;speed_control;wallbreaker,Life Orb,,Adamant,,40,252,0,0,0,216,31,31,31,31,31,31,Stealth Rock,Meteor Mash,Earthquake,Explosion
7,Metagross,Mixed Offensive Lure,gen7uu,UU,special_attacker;speed_control;wallbreaker,Life Orb,,Hasty,,0,4,0,252,0,252,31,31,31,31,31,31,Meteor Mash,Explosion,Hidden Power Fire,Grass Knot
7,Registeel,Specially Defensive,gen7uu,UU,bulky_pivot;defensive_pivot;hazard_setter;lead;special_wall;status_spreader;support,Leftovers,,Calm,,252,0,4,0,252,0,31,31,31,31,31,31,Stealth Rock,Toxic,Seismic Toss,Protect
7,Latias,Calm Mind,gen7uu,UU,setup_sweeper;special_attacker;speed_control,Dragonium Z,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Calm Mind,Draco Meteor,Psyshock,Psychic
7,Latias,Electrium Z,gen7uu,UU,setup_sweeper;special_attacker;speed_control,Electrium Z,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Calm Mind,Thunder,Thunderbolt,Ice Beam
7,Latias,Choice Specs,gen7uu,UU,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Draco Meteor,Psyshock,Surf,Trick
7,Latias,3 Attacks + Roost,gen7uu,UU,special_attacker;speed_control;wallbreaker,Life Orb,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Draco Meteor,Psychic,Hidden Power Fire,Thunderbolt
7,Latias,Choice Scarf,gen7uu,UU,choice_user;hazard_remover;revenge_killer;special_attacker;speed_control,Choice Scarf,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Draco Meteor,Psychic,Trick,Defog
7,Infernape,Nasty Plot,gen7uu,UU,priority_user;revenge_killer;setup_sweeper;special_attacker;speed_control,Fightinium Z,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Nasty Plot,Fire Blast,Focus Blast,Vacuum Wave
7,Infernape,Choice Scarf,gen7uu,UU,choice_user;physical_attacker;pivot;revenge_killer;speed_control,Choice Scarf,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Flare Blitz,U-turn,Close Combat,Gunk Shot
7,Infernape,Mixed Attacker,gen7uu,UU,defensive_pivot;wallbreaker,Life Orb,,Naive,,0,168,0,88,0,252,31,31,31,31,31,31,Overheat,Fire Blast,Close Combat,Slack Off
7,Infernape,Choice Band,gen7uu,UU,choice_user;physical_attacker;physical_wallbreaker;pivot;priority_user;revenge_killer;speed_control;wallbreaker,Choice Band,Iron Fist,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Flare Blitz,U-turn,Close Combat,Mach Punch
7,Infernape,Swords Dance,gen7uu,UU,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control,Fightinium Z,Iron Fist,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Swords Dance,Close Combat,Flare Blitz,Mach Punch
7,Roserade,3 Attacks,gen7uu,UU,special_attacker;speed_control;status_spreader,Poisonium Z,Technician,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Sleep Powder,Leaf Storm,Sludge Bomb,Hidden Power Fire
7,Gastrodon,Specially Defensive,gen7uu,UU,bulky_pivot;defensive_pivot;special_wall;status_spreader;support,Leftovers,Storm Drain,Sassy,,252,0,4,0,252,0,31,31,31,31,31,31,Scald,Earthquake,Toxic,Recover
7,Bronzong,Specially Defensive,gen7uu,UU,bulky_pivot;defensive_pivot;hazard_setter;lead;special_wall;status_spreader;support,Leftovers,,Sassy,,252,0,4,0,252,0,31,31,31,31,31,0,Stealth Rock,Toxic,Gyro Ball,Psywave
7,Lucario,Nasty Plot,gen7uu,UU,setup_sweeper;special_attacker;speed_control,Fightinium Z,Inner Focus,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Nasty Plot,Focus Blast,Aura Sphere,Flash Cannon
7,Lucario,Swords Dance,gen7uu,UU,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,Life Orb,Justified,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Swords Dance,Close Combat,Extreme Speed,Meteor Mash
7,Hippowdon,Mixed Wall,gen7uu,UU,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;sand_setter;status_spreader;weather_setter,Leftovers,Sand Stream,Impish,,252,0,80,0,176,0,31,31,31,31,31,31,Stealth Rock,Earthquake,Slack Off,Toxic
7,Toxicroak,Swords Dance,gen7uu,UU,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,Life Orb,Dry Skin,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Swords Dance,Drain Punch,Gunk Shot,Sucker Punch
